"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
1.7329225,2.59225894748219,-0.747137218007465
1.74042,2.58324013776725,-0.757005409529225
1.7479175,2.57422292620206,-0.766871858631468
1.755415,2.56520731448214,-0.776736563234215
1.7629125,2.55619330430815,-0.786599521284705
1.77041,2.54718089738647,-0.796460730756949
1.7779075,2.53817009542996,-0.806320189651285
1.785405,2.52916090015853,-0.816177895993938
1.7929025,2.52015331329988,-0.826033847836572
1.8004,2.51114733659003,-0.835888043255854
1.8078975,2.50214297177406,-0.845740480353011
1.815395,2.49314022060662,-0.85559115725339
1.8228925,2.48413908485262,-0.86544007210603
1.83039,2.47513956628775,-0.875287223083217
1.8378875,2.46614166669914,-0.885132608380058
1.845385,2.45714538788586,-0.894976226214046
1.8528825,2.44815073165952,-0.904818074824632
1.86038,2.43915769984482,-0.914658152472801
1.8678775,2.43016629428004,-0.924496457440645
1.875375,2.42117651681764,-0.93433298803094
1.8828725,2.41218836932471,-0.94416774256673
1.89037,2.40320185368348,-0.954000719390905
1.8978675,2.39421697179183,-0.96383191686579
1.905365,2.38523372556377,-0.973661333372736
1.9128625,2.37625211692985,-0.983488967311705
1.92036,2.36727214783769,-0.993314817100868
1.9278575,2.35829382025232,-1.0031388811762
1.935355,2.3493171361567,-1.0129611579911
1.9428525,2.34034209755207,-1.02278164601595
1.95035,2.33136870645837,-1.03260034373777
1.9578475,2.32239696491461,-1.04241724965981
1.965345,2.31342687497925,-1.05223236230115
1.9728425,2.30445843873058,-1.06204568019636
1.98034,2.29549165826702,-1.07185720189506
1.9878375,2.28652653570746,-1.0816669259616
1.995335,2.27756307319162,-1.09147485097469
2.0028325,2.26860127288029,-1.10128097552698
2.01033,2.25964113695567,-1.11108529822476
2.0178275,2.25068266762159,-1.12088781768757
2.025325,2.24172586710383,-1.13068853254785
2.0328225,2.23277073765033,-1.1404874414506
2.04032,2.22381728153141,-1.15028454305305
2.0478175,2.21486550104003,-1.16007983602428
2.055315,2.20591539849196,-1.16987331904493
2.0628125,2.19696697622595,-1.17966499080683
2.07031,2.18802023660395,-1.18945485001273
2.0778075,2.17907518201126,-1.19924289537591
2.085305,2.17013181485662,-1.20902912561995
2.0928025,2.16119013757242,-1.21881353947835
2.1003,2.15225015261476,-1.22859613569425
2.1077975,2.14331186246354,-1.23837691302014
2.115295,2.1343752696226,-1.24815587021759
2.1227925,2.12544037661974,-1.25793300605691
2.13029,2.11650718600681,-1.26770831931691
2.1377875,2.10757570035971,-1.27748180878461
2.145285,2.09864592227845,-1.28725347325498
2.1527825,2.08971785438716,-1.29702331153066
2.16028,2.08079149933404,-1.30679132242173
2.1677775,2.07186685979141,-1.31655750474544
2.175275,2.0629439384556,-1.32632185732596
2.1827725,2.05402273804698,-1.33608437899417
2.19027,2.04510326130981,-1.3458450685874
2.1977675,2.03618551101223,-1.35560392494922
2.205265,2.02726948994614,-1.36536094692921
2.2127625,2.01835520092706,-1.37511613338278
2.22026,2.00944264679405,-1.38486948317092
2.2277575,2.00053183040957,-1.39462099516002
2.235255,1.99162275465927,-1.40437066822169
2.2427525,1.98271542245189,-1.41411850123258
2.25025,1.97380983671902,-1.42386449307417
2.2577475,1.96490600041493,-1.43360864263263
2.265245,1.95600391651635,-1.44335094879865
2.2727425,1.94710358802225,-1.45309141046728
2.28024,1.93820501795356,-1.46283002653778
2.2877375,1.92930820935297,-1.47256679591349
2.295235,1.9204131652846,-1.48230171750169
2.3027325,1.91151988883374,-1.49203479021345
2.31023,1.90262838310655,-1.50176601296358
2.3177275,1.89373865122974,-1.51149538467043
2.325225,1.88485069635022,-1.52122290425586
2.3327225,1.87596452163478,-1.53094857064512
2.34022,1.86708013026974,-1.54067238276673
2.3477175,1.85819752546053,-1.55039433955246
2.355215,1.84931671043135,-1.56011443993723
2.3627125,1.84043768842474,-1.56983268285901
2.37021,1.83156046270116,-1.57954906725884
2.3777075,1.82268503653861,-1.58926359208073
2.385205,1.81381141323211,-1.59897625627164
2.3927025,1.8049395960933,-1.60868705878143
