"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
1.9278575,8.56812833941361E-15
1.935355,8.55345303134487E-15
1.9428525,8.53876367280127E-15
1.95035,8.5240605422185E-15
1.9578475,8.50934391764085E-15
1.965345,8.49461407672947E-15
1.9728425,8.47987129676779E-15
1.98034,8.46511585466471E-15
1.9878375,8.45034802695537E-15
1.995335,8.43556808979976E-15
2.0028325,8.42077631897931E-15
2.01033,8.40597298989143E-15
2.0178275,8.39115837754236E-15
2.025325,8.37633275653831E-15
2.0328225,8.36149640107491E-15
2.04032,8.34664958492546E-15
2.0478175,8.33179258142758E-15
2.055315,8.31692566346896E-15
2.0628125,8.30204910347185E-15
2.07031,8.28716317337657E-15
2.0778075,8.27226814462438E-15
2.085305,8.2573642881393E-15
2.0928025,8.24245187430958E-15
2.1003,8.2275311729684E-15
2.1077975,8.21260245337429E-15
2.115295,8.19766598419108E-15
2.1227925,8.18272203346756E-15
2.13029,8.16777086861708E-15
2.1377875,8.15281275639686E-15
2.145285,8.13784796288732E-15
2.1527825,8.12287675347143E-15
2.16028,8.1078993928141E-15
2.1677775,8.09291614484174E-15
2.175275,8.0779272727219E-15
2.1827725,8.06293303884329E-15
2.19027,8.0479337047959E-15
2.1977675,8.03292953135153E-15
2.205265,8.01792077844466E-15
2.2127625,8.00290770515363E-15
2.22026,7.98789056968233E-15
2.2277575,7.97286962934214E-15
2.235255,7.95784514053451E-15
2.2427525,7.94281735873391E-15
2.25025,7.92778653847127E-15
2.2577475,7.9127529333179E-15
2.265245,7.89771679586998E-15
2.2727425,7.88267837773349E-15
2.28024,7.86763792950971E-15
2.2877375,7.85259570078123E-15
2.295235,7.83755194009854E-15
2.3027325,7.82250689496699E-15
2.31023,7.8074608118345E-15
2.3177275,7.79241393607962E-15
2.325225,7.77736651200026E-15
2.3327225,7.76231878280276E-15
2.34022,7.74727099059163E-15
2.3477175,7.73222337635976E-15
2.355215,7.71717617997905E-15
2.3627125,7.70212964019163E-15
2.37021,7.68708399460153E-15
2.3777075,7.67203947966679E-15
2.385205,7.65699633069205E-15
2.3927025,7.64195478182167E-15
2.4002,7.62691506603311E-15
2.4076975,7.61187741513095E-15
2.415195,7.59684205974114E-15
2.4226925,7.58180922930589E-15
2.43019,7.56677915207864E-15
2.4376875,7.55175205511971E-15
2.445185,7.53672816429213E-15
2.4526825,7.52170770425797E-15
2.46018,7.5066908984749E-15
2.4676775,7.49167796919312E-15
2.475175,7.47666913745269E-15
2.4826725,7.46166462308108E-15
2.49017,7.44666464469105E-15
2.4976675,7.43166941967884E-15
2.505165,7.41667916422264E-15
2.5126625,7.4016940932813E-15
2.52016,7.38671442059332E-15
2.5276575,7.37174035867607E-15
2.535155,7.35677211882529E-15
2.5426525,7.34180991111478E-15
2.55015,7.32685394439627E-15
2.5576475,7.31190442629963E-15
2.565145,7.2969615632331E-15
2.5726425,7.28202556038385E-15
2.58014,7.26709662171865E-15
2.5876375,7.25217494998475E-15
2.595135,7.23726074671093E-15
2.6026325,7.22235421220856E-15
2.61013,7.20745554557308E-15
2.6176275,7.19256494468538E-15
2.625125,7.1776826062134E-15
2.6326225,7.16280872561388E-15
2.64012,7.14794349713417E-15
2.6476175,7.13308711381421E-15
2.655115,7.11823976748857E-15
2.6626125,7.10340164878857E-15
2.67011,7.0885729471446E-15
2.6776075,7.07375385078838E-15
2.685105,7.05894454675539E-15
2.6926025,7.04414522088738E-15
2.7001,7.02935605783492E-15
2.7075975,7.01457724105996E-15
2.715095,6.99980895283861E-15
2.7225925,6.98505137426377E-15
2.73009,6.97030468524803E-15
2.7375875,6.95556906452636E-15
2.745085,6.94084468965912E-15
2.7525825,6.92613173703488E-15
2.76008,6.91143038187342E-15
2.7675775,6.89674079822865E-15
2.775075,6.88206315899168E-15
2.7825725,6.8673976358938E-15
2.79007,6.85274439950952E-15
2.7975675,6.83810361925969E-15
2.805065,6.82347546341452E-15
2.8125625,6.80886009909668E-15
2.82006,6.79425769228447E-15
2.8275575,6.77966840781481E-15
2.835055,6.76509240938643E-15
2.8425525,6.75052985956298E-15
2.85005,6.73598091977609E-15
2.8575475,6.72144575032856E-15
2.865045,6.70692451039738E-15
2.8725425,6.69241735803686E-15
2.88004,6.67792445018174E-15
2.8875375,6.66344594265024E-15
2.895035,6.64898199014717E-15
2.9025325,6.6345327462669E-15
2.91003,6.6200983634965E-15
2.9175275,6.6056789932187E-15
2.925025,6.59127478571489E-15
2.9325225,6.57688589016819E-15
2.94002,6.5625124546663E-15
2.9475175,6.54815462620454E-15
2.955015,6.53381255068875E-15
2.9625125,6.51948637293816E-15
2.97001,6.50517623668833E-15
2.9775075,6.49088228459395E-15
2.985005,6.47660465823173E-15
2.9925025,6.46234349810315E-15
3,6.44809894363728E-15
