"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
2.535155,1.62923561210482E-15
2.5426525,1.6262403202924E-15
2.55015,1.62324798408439E-15
2.5576475,1.62025868318487E-15
2.565145,1.61727249818677E-15
2.5726425,1.61428951059937E-15
2.58014,1.61130980287621E-15
2.5876375,1.6083334584436E-15
2.595135,1.60536056172965E-15
2.6026325,1.60239119819376E-15
2.61013,1.59942545435675E-15
2.6176275,1.59646341783139E-15
2.625125,1.59350517735356E-15
2.6326225,1.59055082281381E-15
2.64012,1.58760044528943E-15
2.6476175,1.58465413707709E-15
2.655115,1.58171199172574E-15
2.6626125,1.57877410407017E-15
2.67011,1.57584057026474E-15
2.6776075,1.57291148781769E-15
2.685105,1.56998695562563E-15
2.6926025,1.56706707400835E-15
2.7001,1.56415194474395E-15
2.7075975,1.56124167110402E-15
2.715095,1.55833635788906E-15
2.7225925,1.5554361114638E-15
2.73009,1.55254103979259E-15
2.7375875,1.54965125247463E-15
2.745085,1.54676686077881E-15
2.7525825,1.54388797767839E-15
2.76008,1.541014717885E-15
2.7675775,1.53814719788202E-15
2.775075,1.53528553595711E-15
2.7825725,1.53242985223371E-15
2.79007,1.52958026870131E-15
2.7975675,1.52673690924411E-15
2.805065,1.52389989966803E-15
2.8125625,1.52106936772555E-15
2.82006,1.51824544313817E-15
2.8275575,1.51542825761608E-15
2.835055,1.51261794487451E-15
2.8425525,1.50981464064658E-15
2.85005,1.50701848269168E-15
2.8575475,1.50422961079928E-15
2.865045,1.50144816678716E-15
2.8725425,1.49867429449344E-15
2.88004,1.49590813976181E-15
2.8875375,1.49314985041864E-15
2.895035,1.49039957624143E-15
2.9025325,1.48765746891721E-15
2.91003,1.4849236819897E-15
2.9175275,1.48219837079393E-15
2.925025,1.47948169237685E-15
2.9325225,1.47677380540199E-15
2.94002,1.47407487003657E-15
2.9475175,1.47138504781876E-15
2.955015,1.46870450150293E-15
2.9625125,1.46603339488006E-15
2.97001,1.46337189257066E-15
2.9775075,1.46072015978681E-15
2.985005,1.45807836205973E-15
2.9925025,1.45544666492903E-15
3,1.45282523358922E-15

