"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
2.19027,6.71729287445549E-05
2.1977675,6.76076889138736E-05
2.205265,6.80438292685094E-05
2.2127625,6.84813528715741E-05
2.22026,6.89202628552966E-05
2.2277575,6.93605624216777E-05
2.235255,6.98022548431526E-05
2.2427525,7.02453434632588E-05
2.25025,7.06898316973102E-05
2.2577475,7.11357230330782E-05
2.265245,7.15830210314766E-05
2.2727425,7.20317293272548E-05
2.28024,7.24818516296938E-05
2.2877375,7.29333917233089E-05
2.295235,7.33863534685569E-05
2.3027325,7.38407408025481E-05
2.31023,7.4296557739762E-05
2.3177275,7.47538083727683E-05
2.325225,7.52124968729508E-05
2.3327225,7.56726274912353E-05
2.34022,7.613420455882E-05
2.3477175,7.65972324879095E-05
2.355215,7.70617157724511E-05
2.3627125,7.75276589888728E-05
2.37021,7.79950667968234E-05
2.3777075,7.84639439399138E-05
2.385205,7.89342952464585E-05
2.3927025,7.94061256302193E-05
2.4002,7.98794400911466E-05
2.4076975,8.03542437161219E-05
2.415195,8.08305416796987E-05
2.4226925,8.13083392448416E-05
2.43019,8.17876417636639E-05
2.4376875,8.22684546781619E-05
2.445185,8.2750783520946E-05
2.4526825,8.32346339159687E-05
2.46018,8.37200115792476E-05
2.4676775,8.42069223195828E-05
2.475175,8.46953720392693E-05
2.4826725,8.51853667348026E-05
2.49017,8.56769124975772E-05
2.4976675,8.61700155145769E-05
2.505165,8.66646820690567E-05
2.5126625,8.7160918541215E-05
2.52016,8.76587314088555E-05
2.5276575,8.81581272480383E-05
2.535155,8.86591127337184E-05
2.5426525,8.91616946403717E-05
2.55015,8.96658798426071E-05
2.5576475,9.01716753157636E-05
2.565145,9.0679088136492E-05
2.5726425,9.118812548332E-05
2.58014,9.1698794637198E-05
2.5876375,9.22111029820285E-05
2.595135,9.27250580051732E-05
2.6026325,9.32406672979408E-05
2.61013,9.37579385560508E-05
2.6176275,9.42768795800758E-05
2.625125,9.47974982758571E-05
2.6326225,9.53198026548959E-05
2.64012,9.58438008347167E-05
2.6476175,9.63695010392012E-05
2.655115,9.68969115988944E-05
2.6626125,9.74260409512769E-05
2.67011,9.79568976410059E-05
2.6776075,9.84894903201214E-05
2.685105,9.90238277482167E-05
2.6926025,9.95599187925712E-05
2.7001,0.000100097772428244
2.7075975,0.000100637397738129
2.715095,0.000101178803912963
2.7225925,0.000101722000251295
2.73009,0.000102266996159404
2.7375875,0.000102813801151177
2.745085,0.000103362424847927
2.7525825,0.000103912876978169
2.76008,0.000104465167377337
2.7675775,0.000105019305987447
2.775075,0.000105575302856701
2.7825725,0.000106133168139034
2.79007,0.000106692912093598
2.7975675,0.00010725454508418
2.805065,0.000107818077578554
2.8125625,0.000108383520147767
2.82006,0.00010895088346535
2.8275575,0.000109520178306459
2.835055,0.000110091415546934
2.8425525,0.000110664606162287
2.85005,0.0001112397612266
2.8575475,0.000111816891911346
2.865045,0.000112396009484117
2.8725425,0.000112977125307268
2.88004,0.000113560250836464
2.8875375,0.000114145397619128
2.895035,0.0001147325772928
2.9025325,0.000115321801583385
2.91003,0.000115913082303299
2.9175275,0.000116506431349505
2.925025,0.00011710186070144
2.9325225,0.000117699382418822
