"Freq [GHz]","ang_rad(S(waveport2,antenna)) [rad]","ang_rad(S(waveport1,antenna)) [rad]"
1.4180275,0.364417591303531,-0.237529288273202
1.425525,0.357881498089149,-0.247053561290321
1.4330225,0.351344442879121,-0.256577104117379
1.44052,0.344806444383257,-0.266099909227078
1.4480175,0.338267521226334,-0.275621969055729
1.455515,0.331727691941111,-0.285143276004016
1.4630125,0.325186974961457,-0.294663822437712
1.47051,0.31864538861545,-0.30418360068847
1.4780075,0.312102951118586,-0.313702603054581
1.485505,0.305559680566984,-0.323220821801777
1.4930025,0.299015594930682,-0.33273824916402
1.5005,0.292470712046959,-0.342254877344332
1.5079975,0.285925049613719,-0.351770698515617
1.515495,0.279378625182944,-0.361285704821502
1.5229925,0.272831456154184,-0.370799888377194
1.53049,0.26628355976812,-0.380313241270344
1.5379875,0.259734953100191,-0.38982575556192
1.545485,0.253185653054284,-0.399337423287101
1.5529825,0.246635676356481,-0.408848236456177
1.56048,0.240085039548895,-0.418358187055445
1.5679775,0.233533758983554,-0.427867267048155
1.575475,0.226981850816373,-0.437375468375411
1.5829725,0.220429331001188,-0.446882782957136
1.59047,0.213876215283885,-0.456389202693006
1.5979675,0.207322519196583,-0.465894719463416
1.605465,0.200768258051915,-0.475399325130443
1.6129625,0.194213446937383,-0.484903011538833
1.62046,0.187658100709793,-0.494405770516971
1.6279575,0.181102233989787,-0.503907593877881
1.635455,0.174545861156444,-0.513408473420229
1.6429525,0.167988996341991,-0.522908400929332
1.65045,0.161431653426576,-0.532407368178167
1.6579475,0.154873846033168,-0.541905366928388
1.665445,0.14831558752251,-0.551402388931374
1.6729425,0.141756890988205,-0.560898425929239
1.68044,0.135197769251863,-0.570393469655899
1.6879375,0.12863823485838,-0.57988751183809
1.695435,0.122078300071286,-0.589380544196442
1.7029325,0.115517976868209,-0.598872558446526
1.71043,0.108957276936439,-0.608363546299919
1.7179275,0.102396211668598,-0.617853499465261
1.725425,0.0958347921583995,-0.627342409649342
1.7329225,0.0892730291965336,-0.636830268558159
1.74042,0.0827109332666489,-0.646317067898007
1.7479175,0.0761485145414369,-0.655802799376554
1.755415,0.0695857828788422,-0.665287454703928
1.7629125,0.0630227478183633,-0.674771025593803
1.77041,0.0564594185774801,-0.684253503764493
1.7779075,0.0498958040481922,-0.693734880940039
1.785405,0.0433319127936581,-0.703215148851313
1.7929025,0.0367677530449639,-0.712694299237112
1.8004,0.0302033326980002,-0.722172323845255
1.8078975,0.0236386593104596,-0.73164921443368
